,vanillariskparity,riskparity_nested,sixtyforty,riskparity,uniform
2009-03-27,100.0,100.0,100.0,100.0,100.0
2009-03-30,100.0,100.0,100.0,100.0,100.0
2009-03-31,100.0,100.0,100.0,100.0,100.0
2009-04-01,100.0,100.0,100.0,100.0,100.0
2009-04-02,100.0,100.0,100.0,100.0,100.0
2009-04-03,100.0,100.0,100.0,100.0,100.0
2009-04-06,100.0,100.0,100.0,100.0,100.0
2009-04-07,100.0,100.0,100.0,100.0,100.0
2009-04-08,100.0,100.0,100.0,100.0,100.0
2009-04-09,100.0,100.0,100.0,100.0,100.0
2009-04-13,100.0,100.0,100.0,100.0,100.0
2009-04-14,100.0,100.0,100.0,100.0,100.0
2009-04-15,100.0,100.0,100.0,100.0,100.0
2009-04-16,100.0,100.0,100.0,100.0,100.0
2009-04-17,100.0,100.0,100.0,100.0,100.0
2009-04-20,100.0,100.0,100.0,100.0,100.0
2009-04-21,100.0,100.0,100.0,100.0,100.0
2009-04-22,100.0,100.0,100.0,100.0,100.0
2009-04-23,100.0,100.0,100.0,100.0,100.0
2009-04-24,100.0,100.0,100.0,100.0,100.0
2009-04-27,100.0,100.0,100.0,100.0,100.0
2009-04-28,100.0,100.0,100.0,100.0,100.0
2009-04-29,100.0,100.0,100.0,100.0,100.0
2009-04-30,100.0,100.0,100.0,100.0,100.0
2009-05-01,100.0,100.0,100.0,100.0,100.0
2009-05-04,100.0,100.0,100.0,100.0,100.0
2009-05-05,100.0,100.0,100.0,100.0,100.0
2009-05-06,100.0,100.0,100.0,100.0,100.0
2009-05-07,100.0,100.0,100.0,100.0,100.0
2009-05-08,100.0,100.0,100.0,100.0,100.0
2009-05-11,100.0,100.0,100.0,100.0,100.0
2009-05-12,100.0,100.0,100.0,100.0,100.0
2009-05-13,100.0,100.0,100.0,100.0,100.0
2009-05-14,100.0,100.0,100.0,100.0,100.0
2009-05-15,100.0,100.0,100.0,100.0,100.0
2009-05-18,100.0,100.0,100.0,100.0,100.0
2009-05-19,100.0,100.0,100.0,100.0,100.0
2009-05-20,100.0,100.0,100.0,100.0,100.0
2009-05-21,100.0,100.0,100.0,100.0,100.0
2009-05-22,100.0,100.0,100.0,100.0,100.0
2009-05-26,100.0,100.0,100.0,100.0,100.0
2009-05-27,100.0,100.0,100.0,100.0,100.0
2009-05-28,100.0,100.0,100.0,100.0,100.0
2009-05-29,100.0,100.0,100.0,100.0,100.0
2009-06-01,100.0,100.0,100.0,100.0,100.0
2009-06-02,100.0,100.0,100.0,100.0,100.0
2009-06-03,100.0,100.0,100.0,100.0,100.0
2009-06-04,100.0,100.0,100.0,100.0,100.0
2009-06-05,100.0,100.0,100.0,100.0,100.0
2009-06-08,100.0,100.0,100.0,100.0,100.0
2009-06-09,100.0,100.0,100.0,100.0,100.0
2009-06-10,100.0,100.0,100.0,100.0,100.0
2009-06-11,100.0,100.0,100.0,100.0,100.0
2009-06-12,100.0,100.0,100.0,100.0,100.0
2009-06-15,100.0,100.0,100.0,100.0,100.0
2009-06-16,100.0,100.0,100.0,100.0,100.0
2009-06-17,100.0,100.0,100.0,100.0,100.0
2009-06-18,100.0,100.0,100.0,100.0,100.0
2009-06-19,100.0,100.0,100.0,100.0,100.0
2009-06-22,100.0,100.0,100.0,100.0,100.0
2009-06-23,100.0,100.0,100.0,100.0,100.0
2009-06-24,100.0,100.0,100.0,100.0,100.0
2009-06-25,100.0,100.0,100.0,100.0,100.0
2009-06-26,100.0,100.0,100.0,100.0,100.0
2009-06-29,100.0,100.0,100.0,100.0,100.0
2009-06-30,100.0,100.0,100.0,100.0,100.0
2009-07-01,100.0,100.0,100.0,100.0,100.0
2009-07-02,100.0,100.0,100.0,100.0,100.0
2009-07-06,100.0,100.0,100.0,100.0,100.0
2009-07-07,100.0,100.0,100.0,100.0,100.0
2009-07-08,100.0,100.0,100.0,100.0,100.0
2009-07-09,100.0,100.0,100.0,100.0,100.0
2009-07-10,100.0,100.0,100.0,100.0,100.0
2009-07-13,100.0,100.0,100.0,100.0,100.0
2009-07-14,100.0,100.0,100.0,100.0,100.0
2009-07-15,100.0,100.0,100.0,100.0,100.0
2009-07-16,100.0,100.0,100.0,100.0,100.0
2009-07-17,100.0,100.0,100.0,100.0,100.0
2009-07-20,100.0,100.0,100.0,100.0,100.0
2009-07-21,100.0,100.0,100.0,100.0,100.0
2009-07-22,100.0,100.0,100.0,100.0,100.0
2009-07-23,100.0,100.0,100.0,100.0,100.0
2009-07-24,100.0,100.0,100.0,100.0,100.0
2009-07-27,100.0,100.0,100.0,100.0,100.0
2009-07-28,100.0,100.0,100.0,100.0,100.0
2009-07-29,100.0,100.0,100.0,100.0,100.0
2009-07-30,100.0,100.0,100.0,100.0,100.0
2009-07-31,100.0,100.0,100.0,100.0,100.0
2009-08-03,100.0,100.0,100.0,100.0,100.0
2009-08-04,100.0,100.0,100.0,100.0,100.0
2009-08-05,100.0,100.0,100.0,100.0,100.0
2009-08-06,100.0,100.0,100.0,100.0,100.0
2009-08-07,100.0,100.0,100.0,100.0,100.0
2009-08-10,100.0,100.0,100.0,100.0,100.0
2009-08-11,100.0,100.0,100.0,100.0,100.0
2009-08-12,100.0,100.0,100.0,100.0,100.0
2009-08-13,100.0,100.0,100.0,100.0,100.0
2009-08-14,100.0,100.0,100.0,100.0,100.0
2009-08-17,100.0,100.0,100.0,100.0,100.0
2009-08-18,100.0,100.0,100.0,100.0,100.0
2009-08-19,100.0,100.0,100.0,100.0,100.0
2009-08-20,100.0,100.0,100.0,100.0,100.0
2009-08-21,100.0,100.0,100.0,100.0,100.0
2009-08-24,100.0,100.0,100.0,100.0,100.0
2009-08-25,100.0,100.0,100.0,100.0,100.0
2009-08-26,100.0,100.0,100.0,100.0,100.0
2009-08-27,100.0,100.0,100.0,100.0,100.0
2009-08-28,100.0,100.0,100.0,100.0,100.0
2009-08-31,100.0,100.0,100.0,100.0,100.0
2009-09-01,100.0,100.0,100.0,100.0,100.0
2009-09-02,100.0,100.0,100.0,100.0,100.0
2009-09-03,100.0,100.0,100.0,100.0,100.0
2009-09-04,100.0,100.0,100.0,100.0,100.0
2009-09-08,100.0,100.0,100.0,100.0,100.0
2009-09-09,100.0,100.0,100.0,100.0,100.0
2009-09-10,100.0,100.0,100.0,100.0,100.0
2009-09-11,100.0,100.0,100.0,100.0,100.0
2009-09-14,100.0,100.0,100.0,100.0,100.0
2009-09-15,100.0,100.0,100.0,100.0,100.0
2009-09-16,100.0,100.0,100.0,100.0,100.0
2009-09-17,100.0,100.0,100.0,100.0,100.0
2009-09-18,100.0,100.0,100.0,100.0,100.0
2009-09-21,100.0,100.0,100.0,100.0,100.0
2009-09-22,100.0,100.0,100.0,100.0,100.0
2009-09-23,100.0,100.0,100.0,100.0,100.0
2009-09-24,100.0,100.0,100.0,100.0,100.0
2009-09-25,100.0,100.0,100.0,100.0,100.0
2009-09-28,100.0,100.0,100.0,100.0,100.0
2009-09-29,100.0,100.0,100.0,100.0,100.0
2009-09-30,100.0,100.0,100.0,100.0,100.0
2009-10-01,100.0,100.0,100.0,100.0,100.0
2009-10-02,100.0,100.0,100.0,100.0,100.0
2009-10-05,100.0,100.0,100.0,100.0,100.0
2009-10-06,100.0,100.0,100.0,100.0,100.0
2009-10-07,100.0,100.0,100.0,100.0,100.0
2009-10-08,100.0,100.0,100.0,100.0,100.0
2009-10-09,100.0,100.0,100.0,100.0,100.0
2009-10-12,100.0,100.0,100.0,100.0,100.0
2009-10-13,100.0,100.0,100.0,100.0,100.0
2009-10-14,100.0,100.0,100.0,100.0,100.0
2009-10-15,100.0,100.0,100.0,100.0,100.0
2009-10-16,100.0,100.0,100.0,100.0,100.0
2009-10-19,100.0,100.0,100.0,100.0,100.0
2009-10-20,100.0,100.0,100.0,100.0,100.0
2009-10-21,100.0,100.0,100.0,100.0,100.0
2009-10-22,100.0,100.0,100.0,100.0,100.0
2009-10-23,100.0,100.0,100.0,100.0,100.0
2009-10-26,100.0,100.0,100.0,100.0,100.0
2009-10-27,100.0,100.0,100.0,100.0,100.0
2009-10-28,100.0,100.0,100.0,100.0,100.0
2009-10-29,100.0,100.0,100.0,100.0,100.0
2009-10-30,100.0,100.0,100.0,100.0,100.0
2009-11-02,100.0,100.0,100.0,100.0,100.0
2009-11-03,100.0,100.0,100.0,100.0,100.0
2009-11-04,100.0,100.0,100.0,100.0,100.0
2009-11-05,100.0,100.0,100.0,100.0,100.0
2009-11-06,100.0,100.0,100.0,100.0,100.0
2009-11-09,100.0,100.0,100.0,100.0,100.0
2009-11-10,100.0,100.0,100.0,100.0,100.0
2009-11-11,100.0,100.0,100.0,100.0,100.0
2009-11-12,100.0,100.0,100.0,100.0,100.0
2009-11-13,100.0,100.0,100.0,100.0,100.0
2009-11-16,100.0,100.0,100.0,100.0,100.0
2009-11-17,100.0,100.0,100.0,100.0,100.0
2009-11-18,100.0,100.0,100.0,100.0,100.0
2009-11-19,100.0,100.0,100.0,100.0,100.0
2009-11-20,100.0,100.0,100.0,100.0,100.0
2009-11-23,100.0,100.0,100.0,100.0,100.0
2009-11-24,100.0,100.0,100.0,100.0,100.0
2009-11-25,100.0,100.0,100.0,100.0,100.0
2009-11-27,100.0,100.0,100.0,100.0,100.0
2009-11-30,100.0,100.0,100.0,100.0,100.0
2009-12-01,100.0,100.0,100.0,100.0,100.0
2009-12-02,100.0,100.0,100.0,100.0,100.0
2009-12-03,100.0,100.0,100.0,100.0,100.0
2009-12-04,100.0,100.0,100.0,100.0,100.0
2009-12-07,100.0,100.0,100.0,100.0,100.0
2009-12-08,100.0,100.0,100.0,100.0,100.0
2009-12-09,100.0,100.0,100.0,100.0,100.0
2009-12-10,100.0,100.0,100.0,100.0,100.0
2009-12-11,100.0,100.0,100.0,100.0,100.0
2009-12-14,100.0,100.0,100.0,100.0,100.0
2009-12-15,100.0,100.0,100.0,100.0,100.0
2009-12-16,100.0,100.0,100.0,100.0,100.0
2009-12-17,100.0,100.0,100.0,100.0,100.0
2009-12-18,100.0,100.0,100.0,100.0,100.0
2009-12-21,100.0,100.0,100.0,100.0,100.0
2009-12-22,100.0,100.0,100.0,100.0,100.0
2009-12-23,100.0,100.0,100.0,100.0,100.0
2009-12-24,100.0,100.0,100.0,100.0,100.0
2009-12-28,100.0,100.0,100.0,100.0,100.0
2009-12-29,100.0,100.0,100.0,100.0,100.0
2009-12-30,100.0,100.0,100.0,100.0,100.0
2009-12-31,100.0,100.0,100.0,100.0,100.0
2010-01-04,100.0,100.0,100.0,100.0,100.0
2010-01-05,100.0,100.0,100.0,100.0,100.0
2010-01-06,100.0,100.0,100.0,100.0,100.0
2010-01-07,100.0,100.0,100.0,100.0,100.0
2010-01-08,100.0,100.0,100.0,100.0,100.0
2010-01-11,100.0,100.0,100.0,100.0,100.0
2010-01-12,100.0,100.0,100.0,100.0,100.0
2010-01-13,100.0,100.0,100.0,100.0,100.0
2010-01-14,100.0,100.0,100.0,100.0,100.0
2010-01-15,100.0,100.0,100.0,100.0,100.0
2010-01-19,100.0,100.0,100.0,100.0,100.0
2010-01-20,100.0,100.0,100.0,100.0,100.0
2010-01-21,100.0,100.0,100.0,100.0,100.0
2010-01-22,100.0,100.0,100.0,100.0,100.0
2010-01-25,100.0,100.0,100.0,100.0,100.0
2010-01-26,100.0,100.0,100.0,100.0,100.0
2010-01-27,100.0,100.0,100.0,100.0,100.0
2010-01-28,100.0,100.0,100.0,100.0,100.0
2010-01-29,100.0,100.0,100.0,100.0,100.0
2010-02-01,100.0,100.0,100.0,100.0,100.0
2010-02-02,100.0,100.0,100.0,100.0,100.0
2010-02-03,100.0,100.0,100.0,100.0,100.0
2010-02-04,100.0,100.0,100.0,100.0,100.0
2010-02-05,100.0,100.0,100.0,100.0,100.0
2010-02-08,100.0,100.0,100.0,100.0,100.0
2010-02-09,100.0,100.0,100.0,100.0,100.0
2010-02-10,100.0,100.0,100.0,100.0,100.0
2010-02-11,100.0,100.0,100.0,100.0,100.0
2010-02-12,100.0,100.0,100.0,100.0,100.0
2010-02-16,100.0,100.0,100.0,100.0,100.0
2010-02-17,100.0,100.0,100.0,100.0,100.0
2010-02-18,100.0,100.0,100.0,100.0,100.0
2010-02-19,100.0,100.0,100.0,100.0,100.0
2010-02-22,100.0,100.0,100.0,100.0,100.0
2010-02-23,100.0,100.0,100.0,100.0,100.0
2010-02-24,100.0,100.0,100.0,100.0,100.0
2010-02-25,100.0,100.0,100.0,100.0,100.0
2010-02-26,100.0,100.0,100.0,100.0,100.0
2010-03-01,100.0,100.0,100.0,100.0,100.0
2010-03-02,100.0,100.0,100.0,100.0,100.0
2010-03-03,100.0,100.0,100.0,100.0,100.0
2010-03-04,100.0,100.0,100.0,100.0,100.0
2010-03-05,100.0,100.0,100.0,100.0,100.0
2010-03-08,100.0,100.0,100.0,100.0,100.0
2010-03-09,100.0,100.0,100.0,100.0,100.0
2010-03-10,100.0,100.0,100.0,100.0,100.0
2010-03-11,100.0,100.0,100.0,100.0,100.0
2010-03-12,100.0,100.0,100.0,100.0,100.0
2010-03-15,100.0,100.0,100.0,100.0,100.0
2010-03-16,100.0,100.0,100.0,100.0,100.0
2010-03-17,100.0,100.0,100.0,100.0,100.0
2010-03-18,100.0,100.0,100.0,100.0,100.0
2010-03-19,100.0,100.0,100.0,100.0,100.0
2010-03-22,100.0,100.0,100.0,100.0,100.0
2010-03-23,100.0,100.0,100.0,100.0,100.0
2010-03-24,100.0,100.0,100.0,100.0,100.0
2010-03-25,100.0,100.0,100.0,100.0,100.0
2010-03-26,100.0,100.0,100.0,100.0,100.0
2010-03-29,100.0,100.0,100.0,100.0,100.0
2010-03-30,100.0,100.0,100.0,100.0,100.0
2010-03-31,100.0,100.0,100.0,100.0,100.0
2010-04-01,100.0,100.0,100.0,100.0,100.0
2010-04-05,100.0,100.0,100.0,100.0,100.0
2010-04-06,100.0,100.0,100.0,100.0,100.0
2010-04-07,100.0,100.0,100.0,100.0,100.0
2010-04-08,100.0,100.0,100.0,100.0,100.0
2010-04-09,100.0,100.0,100.0,100.0,100.0
2010-04-12,100.0,100.0,100.0,100.0,100.0
2010-04-13,100.0,100.0,100.0,100.0,100.0
2010-04-14,100.0,100.0,100.0,100.0,100.0
2010-04-15,100.0,100.0,100.0,100.0,100.0
2010-04-16,100.0,100.0,100.0,100.0,100.0
2010-04-19,100.0,100.0,100.0,100.0,100.0
2010-04-20,100.0,100.0,100.0,100.0,100.0
2010-04-21,100.0,100.0,100.0,100.0,100.0
2010-04-22,100.0,100.0,100.0,100.0,100.0
2010-04-23,100.0,100.0,100.0,100.0,100.0
2010-04-26,100.0,100.0,100.0,100.0,100.0
2010-04-27,100.0,100.0,100.0,100.0,100.0
2010-04-28,100.0,100.0,100.0,100.0,100.0
2010-04-29,100.0,100.0,100.0,100.0,100.0
2010-04-30,100.0,100.0,100.0,100.0,100.0
2010-05-03,100.0,100.0,100.0,100.0,100.0
2010-05-04,100.0,100.0,100.0,100.0,100.0
2010-05-05,100.0,100.0,100.0,100.0,100.0
2010-05-06,100.0,100.0,100.0,100.0,100.0
2010-05-07,100.0,100.0,100.0,100.0,100.0
2010-05-10,100.0,100.0,100.0,100.0,100.0
2010-05-11,100.0,100.0,100.0,100.0,100.0
2010-05-12,100.0,100.0,100.0,100.0,100.0
2010-05-13,100.0,100.0,100.0,100.0,100.0
2010-05-14,100.0,100.0,100.0,100.0,100.0
2010-05-17,100.0,100.0,100.0,100.0,100.0
2010-05-18,100.0,100.0,100.0,100.0,100.0
2010-05-19,100.0,100.0,100.0,100.0,100.0
2010-05-20,100.0,100.0,100.0,100.0,100.0
2010-05-21,100.0,100.0,100.0,100.0,100.0
2010-05-24,100.0,100.0,100.0,100.0,100.0
2010-05-25,100.0,100.0,100.0,100.0,100.0
2010-05-26,100.0,100.0,100.0,100.0,100.0
2010-05-27,100.0,100.0,100.0,100.0,100.0
2010-05-28,100.0,100.0,100.0,100.0,100.0
2010-06-01,100.0,100.0,100.0,100.0,100.0
2010-06-02,100.0,100.0,100.0,100.0,100.0
2010-06-03,100.0,100.0,100.0,100.0,100.0
2010-06-04,100.0,100.0,100.0,100.0,100.0
2010-06-07,100.0,100.0,100.0,100.0,100.0
2010-06-08,100.0,100.0,100.0,100.0,100.0
2010-06-09,100.0,100.0,100.0,100.0,100.0
2010-06-10,100.0,100.0,100.0,100.0,100.0
2010-06-11,100.0,100.0,100.0,100.0,100.0
2010-06-14,100.0,100.0,100.0,100.0,100.0
2010-06-15,100.0,100.0,100.0,100.0,100.0
2010-06-16,100.0,100.0,100.0,100.0,100.0
2010-06-17,100.0,100.0,100.0,100.0,100.0
2010-06-18,100.0,100.0,100.0,100.0,100.0
2010-06-21,100.0,100.0,100.0,100.0,100.0
2010-06-22,100.0,100.0,100.0,100.0,100.0
2010-06-23,100.0,100.0,100.0,100.0,100.0
2010-06-24,100.0,100.0,100.0,100.0,100.0
2010-06-25,100.0,100.0,100.0,100.0,100.0
2010-06-28,100.0,100.0,100.0,100.0,100.0
2010-06-29,100.0,100.0,100.0,100.0,100.0
2010-06-30,100.0,100.0,100.0,100.0,100.0
2010-07-01,100.0,100.0,100.0,100.0,100.0
2010-07-02,100.0,100.0,100.0,100.0,100.0
2010-07-06,100.0,100.0,100.0,100.0,100.0
2010-07-07,100.0,100.0,100.0,100.0,100.0
2010-07-08,100.0,100.0,100.0,100.0,100.0
2010-07-09,100.0,100.0,100.0,100.0,100.0
2010-07-12,100.0,100.0,100.0,100.0,100.0
2010-07-13,100.0,100.0,100.0,100.0,100.0
2010-07-14,100.0,100.0,100.0,100.0,100.0
2010-07-15,100.0,100.0,100.0,100.0,100.0
2010-07-16,100.0,100.0,100.0,100.0,100.0
2010-07-19,100.0,100.0,100.0,100.0,100.0
2010-07-20,100.0,100.0,100.0,100.0,100.0
2010-07-21,100.0,100.0,100.0,100.0,100.0
2010-07-22,100.0,100.0,100.0,100.0,100.0
2010-07-23,100.0,100.0,100.0,100.0,100.0
2010-07-26,100.0,100.0,100.0,100.0,100.0
2010-07-27,100.0,100.0,100.0,100.0,100.0
2010-07-28,100.0,100.0,100.0,100.0,100.0
2010-07-29,100.0,100.0,100.0,100.0,100.0
2010-07-30,100.0,100.0,100.0,100.0,100.0
2010-08-02,100.0,100.0,100.0,100.0,100.0
2010-08-03,100.0,100.0,100.0,100.0,100.0
2010-08-04,100.0,100.0,100.0,100.0,100.0
2010-08-05,100.0,100.0,100.0,100.0,100.0
2010-08-06,100.0,100.0,100.0,100.0,100.0
2010-08-09,100.0,100.0,100.0,100.0,100.0
2010-08-10,100.0,100.0,100.0,100.0,100.0
2010-08-11,100.0,100.0,100.0,100.0,100.0
2010-08-12,100.0,100.0,100.0,100.0,100.0
2010-08-13,100.0,100.0,100.0,100.0,100.0
2010-08-16,100.0,100.0,100.0,100.0,100.0
2010-08-17,100.0,100.0,100.0,100.0,100.0
2010-08-18,100.0,100.0,100.0,100.0,100.0
2010-08-19,100.0,100.0,100.0,100.0,100.0
2010-08-20,100.0,100.0,100.0,100.0,100.0
2010-08-23,100.0,100.0,100.0,100.0,100.0
2010-08-24,100.0,100.0,100.0,100.0,100.0
2010-08-25,100.0,100.0,100.0,100.0,100.0
2010-08-26,100.0,100.0,100.0,100.0,100.0
2010-08-27,100.0,100.0,100.0,100.0,100.0
2010-08-30,100.0,100.0,100.0,100.0,100.0
2010-08-31,100.0,100.0,100.0,100.0,100.0
2010-09-01,100.0,100.0,100.0,100.0,100.0
2010-09-02,100.0,100.0,100.0,100.0,100.0
2010-09-03,100.0,100.0,100.0,100.0,100.0
2010-09-07,100.0,100.0,100.0,100.0,100.0
2010-09-08,100.0,100.0,100.0,100.0,100.0
2010-09-09,100.0,100.0,100.0,100.0,100.0
2010-09-10,100.0,100.0,100.0,100.0,100.0
2010-09-13,100.0,100.0,100.0,100.0,100.0
2010-09-14,100.0,100.0,100.0,100.0,100.0
2010-09-15,100.0,100.0,100.0,100.0,100.0
2010-09-16,100.0,100.0,100.0,100.0,100.0
2010-09-17,100.0,100.0,100.0,100.0,100.0
2010-09-20,100.0,100.0,100.0,100.0,100.0
2010-09-21,100.0,100.0,100.0,100.0,100.0
2010-09-22,100.0,100.0,100.0,100.0,100.0
2010-09-23,100.0,100.0,100.0,100.0,100.0
2010-09-24,100.0,100.0,100.0,100.0,100.0
2010-09-27,100.0,100.0,100.0,100.0,100.0
2010-09-28,100.0,100.0,100.0,100.0,100.0
2010-09-29,100.0,100.0,100.0,100.0,100.0
2010-09-30,100.0,100.0,100.0,100.0,100.0
2010-10-01,100.0,100.0,100.0,100.0,100.0
2010-10-04,100.0,100.0,100.0,100.0,100.0
2010-10-05,100.0,100.0,100.0,100.0,100.0
2010-10-06,100.0,100.0,100.0,100.0,100.0
2010-10-07,100.0,100.0,100.0,100.0,100.0
2010-10-08,100.0,100.0,100.0,100.0,100.0
2010-10-11,100.0,100.0,100.0,100.0,100.0
2010-10-12,100.0,100.0,100.0,100.0,100.0
2010-10-13,100.0,100.0,100.0,100.0,100.0
2010-10-14,100.0,100.0,100.0,100.0,100.0
2010-10-15,100.0,100.0,100.0,100.0,100.0
2010-10-18,100.0,100.0,100.0,100.0,100.0
2010-10-19,100.0,100.0,100.0,100.0,100.0
2010-10-20,100.0,100.0,100.0,100.0,100.0
2010-10-21,100.0,100.0,100.0,100.0,100.0
2010-10-22,100.0,100.0,100.0,100.0,100.0
2010-10-25,100.0,100.0,100.0,100.0,100.0
2010-10-26,100.0,100.0,100.0,100.0,100.0
2010-10-27,100.0,100.0,100.0,100.0,100.0
2010-10-28,100.0,100.0,100.0,100.0,100.0
2010-10-29,100.0,100.0,100.0,100.0,100.0
2010-11-01,100.0,100.0,100.0,100.0,100.0
2010-11-02,100.0,100.0,100.0,100.0,100.0
2010-11-03,99.99999999999999,100.0,100.00000000000001,100.0,99.99999999999999
2010-11-04,101.11940039253233,100.0,101.44283702468874,100.0,101.18354549217223
2010-11-05,100.87884673118589,100.0,101.42652083969118,100.0,101.01559373855589
2010-11-08,100.6242909183502,100.0,101.09718073272707,100.0,100.81819411468504
2010-11-09,99.81607803726195,100.0,99.92506493759157,100.0,100.00952804374693
2010-11-10,99.98940051650999,100.0,100.25723526382448,100.0,100.27285665512083
2010-11-11,99.56682450675963,100.0,99.74610641479494,100.0,99.79960673522946
2010-11-12,98.50975312042235,100.0,98.83562854385377,100.0,98.51334410095211
2010-11-15,97.78070551109312,100.0,98.37181494903567,100.0,98.00465094947812
2010-11-16,96.70571367835997,100.0,96.90403181457518,100.0,96.71195062255856
2010-11-17,96.93801402282713,100.0,97.24545624160768,100.0,96.80148553276058
2010-11-18,97.79303069686888,100.0,98.30247555541995,100.0,97.78594894409176
2010-11-19,97.7227697944641,100.0,98.38497731399538,100.0,97.55665477561946
2010-11-22,97.78287866592406,100.0,98.22822642517092,100.0,97.64585482215878
2010-11-23,96.84153875541685,100.0,96.80147213554385,100.0,96.78221577262875
2010-11-24,97.33286356735228,100.0,97.81584277725221,100.0,97.41260741996761
2010-11-26,96.71189684677123,100.0,96.9389383430481,100.0,96.93629805755612
2010-11-29,96.44725407409666,100.0,96.92011485290527,100.0,96.61888999938961
2010-11-30,96.28764650344847,100.0,96.54259550857542,100.0,96.3774000740051
2010-12-01,97.11005509376524,100.0,97.79785186004636,100.0,97.40719960594176
2010-12-02,97.8052105770111,100.0,98.81280383682251,100.0,98.13291797256466
2010-12-03,98.05417895317076,100.0,98.99493460083008,100.0,98.54895135402676
2010-12-06,98.1558454723358,100.0,98.97683989334107,100.0,98.72055429649349
2010-12-07,97.92298255920409,100.0,98.78107997512818,100.0,98.3296090726852
2010-12-08,97.77017739677427,100.0,98.67875520706177,100.0,98.07449551868434
2010-12-09,97.82126048469542,100.0,98.66900101089477,100.0,98.16083400726315
2010-12-10,97.82338138198851,100.0,98.66888231277466,100.0,98.16277101325986
2010-12-13,97.8768650074005,100.0,98.89314339447021,100.0,98.25232937622067
2010-12-14,97.88229402351378,100.0,98.71862719345093,100.0,98.26059762001034
2010-12-15,97.76701924896238,100.0,98.58796396636963,100.0,98.06829028797146
2010-12-16,97.6913788871765,100.0,98.65724410629272,100.0,97.94349261760708
2010-12-17,97.71284827613829,100.0,98.6828677368164,100.0,97.98196036529538
2010-12-20,97.78498621177671,100.0,98.67963189697265,100.0,98.10450597572323
2010-12-21,97.79821750640868,100.0,98.6371683921814,100.0,98.12784757041928
2010-12-22,97.77290226173399,100.0,98.68724932861328,100.0,98.08451891803738
2010-12-23,97.74881396102903,100.0,98.76002791213989,100.0,98.04255230998989
2010-12-27,97.77421564102171,100.0,98.77369929504394,100.0,98.08709511852261
2010-12-28,97.95988206100462,100.0,98.79084452056885,100.0,98.39634074878688
2010-12-29,98.01008201599119,100.0,99.00684700775146,100.0,98.4789997348785
2010-12-30,97.95821952056883,100.0,99.03290301513672,100.0,98.38974872589108
2010-12-31,98.10946792984006,100.0,99.21126532745363,100.0,98.64313708209988
2011-01-03,98.28137209510801,100.0,99.7990441055298,100.0,98.89013529300686
2011-01-04,98.03092954254149,100.0,99.64011578750612,100.0,98.48881209278103
2011-01-05,97.82846648502348,100.0,99.63026361846926,100.0,98.37895566272732
2011-01-06,97.37927851486204,100.0,99.1479284553528,100.0,97.81543466663356
2011-01-07,97.26713152980803,100.0,98.9321964683533,100.0,97.61502382755276
2011-01-10,97.27977989482878,100.0,98.66143241119387,100.0,97.81084877872463
2011-01-11,97.58194517707823,100.0,98.99126922988893,100.0,98.16131857013698
2011-01-12,98.13831783771514,100.0,99.89228040695193,100.0,98.7538994569778
2011-01-13,98.20610260581968,100.0,99.76334409332277,100.0,98.85093918704983
2011-01-14,98.38476689243315,100.0,100.05256969070436,100.0,99.06330008029934
2011-01-18,98.41667875766753,100.0,100.22564098930359,100.0,99.11603922748562
2011-01-19,98.27872003078458,100.0,99.67021717262269,100.0,98.99372439670559
2011-01-20,97.80315774822235,100.0,99.22085942649841,100.0,98.49428703784939
2011-01-21,98.02644903087617,100.0,99.15377347564699,100.0,98.8196036958694
2011-01-24,98.20708934879303,100.0,99.57387398910524,100.0,98.92945002079006
2011-01-25,98.02124313259125,100.0,99.602663892746,100.0,98.64665858173366
2011-01-26,98.34466100406647,100.0,99.89722580146791,100.0,99.15691526889796
2011-01-27,98.42788768959045,100.0,100.11523406791689,100.0,99.10766798114771
2011-01-28,98.02460581302643,100.0,98.74773122406008,100.0,98.83051059055323
2011-01-31,98.43807446098327,100.0,99.23928500556947,100.0,99.43402452182764
2011-02-01,98.51233419418335,100.0,99.38672961235048,100.0,99.55755107212062
2011-02-02,98.48245985412598,100.0,99.34674367141726,100.0,99.5103342943191
2011-02-03,98.63072971725464,100.0,99.26697989654542,100.0,99.75796147823328
2011-02-04,98.59959677410126,100.0,99.16865245056154,100.0,99.70178619575495
2011-02-07,98.60510140323639,100.0,99.08867327117922,100.0,99.71576816368098
2011-02-08,98.72361085128784,100.0,99.0274841194153,100.0,99.91512367534632
2011-02-09,98.71096835708619,100.0,98.92495383071902,100.0,99.89888052844995
2011-02-10,98.69112222290039,100.0,98.79367785263064,100.0,99.8669619379043
2011-02-11,98.64001587486267,100.0,98.79617523384096,100.0,99.78252017307275
2011-02-14,98.6907490272522,100.0,98.78060509681704,100.0,99.86786727237696
2011-02-15,98.7845731163025,100.0,98.8412982940674,100.0,100.02331161975854
2011-02-16,98.8050291442871,100.0,98.9526576137543,100.0,100.05429929637903
2011-02-17,98.89978512859345,100.0,99.10876593971254,100.0,100.21140651321406
2011-02-18,98.93431040287018,100.0,99.19053444671631,100.0,100.26537145805354
2011-02-22,99.01462197875976,100.0,99.21574739646911,100.0,100.40698913478846
2011-02-23,99.10163918590546,100.0,99.2219801158905,100.0,100.55757304382318
